model,source,scope,category,subtype,pair,patch_type,alpha,progress,both_progress,progress_drop,kl_ratio,both_kl_ratio,kl_ratio_vs_both,max_abs_norm_z,max_norm_z,max_z_metric,norm_ratio_flag,numeric_illegal,off_manifold,functional_failure,labels
glm4,phase290,L0,passive,by_phrase,pass_police_driver,cross_battn_amlp,1.000000,0.015793,0.998731,0.982938,1.020403,0.024253,42.073537,0.299908,0.299908,L0.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L1,passive,by_phrase,pass_police_driver,cross_battn_amlp,1.000000,-0.008360,0.833102,0.841462,1.037888,0.150223,6.908969,0.433921,0.433921,L1.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L2,passive,by_phrase,pass_police_driver,cross_battn_amlp,1.000000,0.012280,0.846344,0.834064,1.057268,0.191258,5.527953,0.561507,0.561507,L2.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L6,passive,by_phrase,pass_police_driver,cross_battn_amlp,1.000000,0.013144,0.601647,0.588503,0.961862,0.401797,2.393899,0.440400,0.440400,L6.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L0,passive,dative_passive,pass_gift_given,cross_battn_amlp,1.000000,0.015234,1.011292,0.996058,0.991566,0.101350,9.783534,1.058293,1.058293,L0.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L1,passive,dative_passive,pass_gift_given,cross_battn_amlp,1.000000,0.013873,0.739916,0.726043,0.960246,0.276705,3.470288,1.483538,1.483538,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L2,passive,dative_passive,pass_gift_given,cross_battn_amlp,1.000000,-0.001849,0.602682,0.604531,0.992817,0.669860,1.482126,1.252329,1.252329,L2.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L3,passive,dative_passive,pass_gift_given,cross_battn_amlp,1.000000,0.005442,0.700608,0.695165,0.998459,0.215844,4.625832,1.362088,1.362088,L3.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L4,passive,dative_passive,pass_gift_given,cross_battn_amlp,1.000000,0.008559,0.525076,0.516517,1.026709,0.426142,2.409311,1.878077,1.878077,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L5,passive,dative_passive,pass_gift_given,cross_battn_amlp,1.000000,-0.010029,0.548829,0.558858,1.024882,0.568216,1.803684,1.333274,1.333274,L5.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L6,passive,dative_passive,pass_gift_given,cross_battn_amlp,1.000000,-0.006612,0.524737,0.531349,1.010117,0.640753,1.576453,1.465636,1.465636,L6.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L0,passive,dative_passive,pass_award_given,cross_battn_amlp,1.000000,0.022242,1.070511,1.048268,1.030551,0.065707,15.684058,0.977221,0.977221,L0.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L1,passive,dative_passive,pass_award_given,cross_battn_amlp,1.000000,0.026950,0.606956,0.580006,1.004745,0.322020,3.120136,1.867342,1.867342,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L2,passive,dative_passive,pass_award_given,cross_battn_amlp,1.000000,0.011738,0.728875,0.717137,1.001334,0.180731,5.540464,1.625504,1.625504,L2.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L3,passive,dative_passive,pass_award_given,cross_battn_amlp,1.000000,-0.003238,0.782226,0.785464,0.987481,0.187443,5.268162,1.749861,1.749861,L3.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L5,passive,dative_passive,pass_award_given,cross_battn_amlp,1.000000,-0.005635,0.545509,0.551144,1.037368,0.567596,1.827650,1.551924,1.551924,L5.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L6,passive,dative_passive,pass_award_given,cross_battn_amlp,1.000000,0.011174,0.530224,0.519051,1.009347,0.528253,1.910726,1.423485,1.423485,L6.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L0,passive,dative_passive,pass_offer_made,cross_battn_amlp,1.000000,-0.008119,1.160914,1.169033,1.086864,0.126030,8.623873,0.899510,-0.899510,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L1,passive,dative_passive,pass_offer_made,cross_battn_amlp,1.000000,-0.001724,0.654009,0.655732,0.918583,0.287357,3.196662,1.094772,1.094772,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L2,passive,dative_passive,pass_offer_made,cross_battn_amlp,1.000000,0.140845,0.655640,0.514794,1.023158,0.223012,4.587912,0.735873,0.735873,L2.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L3,passive,dative_passive,pass_offer_made,cross_battn_amlp,1.000000,-0.022000,0.517592,0.539592,1.026757,0.417784,2.457629,0.510999,0.510999,L3.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L0,passive,dative_passive,pass_task_assigned,cross_battn_amlp,1.000000,-0.017371,1.127087,1.144457,1.020974,0.035038,29.139042,0.807508,0.807508,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L1,passive,dative_passive,pass_task_assigned,cross_battn_amlp,1.000000,0.161860,0.677555,0.515695,0.914542,0.119235,7.670053,0.676551,0.676551,L1.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L3,passive,dative_passive,pass_task_assigned,cross_battn_amlp,1.000000,0.033495,0.538431,0.504936,0.973638,0.171615,5.673376,0.722718,0.722718,L3.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L5,passive,dative_passive,pass_task_assigned,cross_battn_amlp,1.000000,0.000817,0.582353,0.581536,1.008228,0.321960,3.131528,1.324157,1.324157,L5.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L6,passive,dative_passive,pass_task_assigned,cross_battn_amlp,1.000000,0.021782,0.664350,0.642568,0.983340,0.228647,4.300694,0.997114,0.997114,L6.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L0,passive,dative_passive,pass_ticket_sent,cross_battn_amlp,1.000000,0.011064,1.195818,1.184754,0.969356,0.061607,15.734542,0.937997,0.937997,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L1,passive,dative_passive,pass_ticket_sent,cross_battn_amlp,1.000000,0.140537,0.670252,0.529715,0.975923,0.318146,3.067527,1.316879,1.316879,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L2,passive,dative_passive,pass_ticket_sent,cross_battn_amlp,1.000000,0.051197,0.780307,0.729110,0.926280,0.204141,4.537446,1.183361,1.183361,L2.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L5,passive,dative_passive,pass_ticket_sent,cross_battn_amlp,1.000000,0.026030,0.576661,0.550630,0.999316,0.495992,2.014783,1.470852,1.470852,L5.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L6,passive,dative_passive,pass_ticket_sent,cross_battn_amlp,1.000000,0.019734,0.619892,0.600157,0.970220,0.311677,3.112905,1.381118,1.381118,L6.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L0,passive,dative_passive,pass_chance_given,cross_battn_amlp,1.000000,-0.011502,1.109867,1.121369,0.969191,0.178624,5.425870,0.856438,0.856438,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L1,passive,dative_passive,pass_chance_given,cross_battn_amlp,1.000000,-0.016116,0.690517,0.706633,0.964389,0.277741,3.472254,1.335093,1.335093,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L2,passive,dative_passive,pass_chance_given,cross_battn_amlp,1.000000,0.023903,0.667481,0.643578,1.013010,0.361891,2.799213,1.607623,1.607623,L2.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L3,passive,dative_passive,pass_chance_given,cross_battn_amlp,1.000000,-0.009926,0.568243,0.578168,0.924017,0.541557,1.706224,1.709377,1.709377,L3.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L6,passive,dative_passive,pass_chance_given,cross_battn_amlp,1.000000,0.007249,0.637079,0.629830,0.958722,0.219060,4.376536,1.401732,1.401732,L6.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L0,passive,dative_passive,pass_warning_given,cross_battn_amlp,1.000000,0.000372,1.116060,1.115689,0.997464,0.085430,11.675816,1.262132,1.262132,L0.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L1,passive,dative_passive,pass_warning_given,cross_battn_amlp,1.000000,0.028469,0.854436,0.825967,0.952485,0.113582,8.385904,1.910732,1.910732,L1.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L2,passive,dative_passive,pass_warning_given,cross_battn_amlp,1.000000,-0.026547,0.556695,0.583243,1.015635,0.252319,4.025204,1.541674,1.541674,L2.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L3,passive,dative_passive,pass_warning_given,cross_battn_amlp,1.000000,0.020129,0.705763,0.685633,0.962224,0.369499,2.604130,1.519455,1.519455,L3.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L0,passive,dative_passive,pass_role_offered,cross_battn_amlp,1.000000,0.011629,1.059377,1.047748,0.975793,0.112335,8.686461,0.908889,0.908889,L0.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L1,passive,dative_passive,pass_role_offered,cross_battn_amlp,1.000000,-0.003717,0.790560,0.794277,0.996185,0.126789,7.857018,1.863091,1.863091,L1.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L2,passive,dative_passive,pass_role_offered,cross_battn_amlp,1.000000,0.021417,0.589224,0.567807,1.068758,0.426364,2.506680,1.463457,1.463457,L2.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L4,passive,dative_passive,pass_role_offered,cross_battn_amlp,1.000000,-0.042467,0.702845,0.745312,0.906367,0.482769,1.877432,2.635591,2.635591,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L5,passive,dative_passive,pass_role_offered,cross_battn_amlp,1.000000,-0.008484,0.685410,0.693894,0.986679,0.392564,2.513418,1.505246,1.505246,L5.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L6,passive,dative_passive,pass_role_offered,cross_battn_amlp,1.000000,0.056988,0.597815,0.540827,0.873750,0.226983,3.849408,1.525615,1.525615,L6.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L7,passive,dative_passive,pass_role_offered,cross_battn_amlp,1.000000,0.026905,0.739578,0.712673,0.940906,0.338424,2.780260,1.845007,1.845007,L7.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L8,passive,dative_passive,pass_role_offered,cross_battn_amlp,1.000000,0.048576,0.553764,0.505188,0.988684,0.365766,2.703051,1.848600,1.848600,L8.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L0,passive,get_passive,pass_get_hired,cross_battn_amlp,1.000000,0.169514,1.052333,0.882818,2.018864,0.205182,9.839387,0.746951,-0.746951,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L1,passive,get_passive,pass_get_hired,cross_battn_amlp,1.000000,0.171093,0.795886,0.624792,1.853889,0.318519,5.820335,0.885829,0.885829,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L2,passive,get_passive,pass_get_hired,cross_battn_amlp,1.000000,0.080026,0.605675,0.525649,1.083964,0.725223,1.494663,0.490653,-0.490653,L2.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L0,passive,get_passive,pass_get_promoted,cross_battn_amlp,1.000000,-0.068314,1.034679,1.102993,0.995026,0.116484,8.542168,0.920602,-0.920602,L0.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L1,passive,get_passive,pass_get_promoted,cross_battn_amlp,1.000000,0.081755,0.828346,0.746591,1.088926,0.160615,6.779743,0.896276,-0.896276,L1.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L2,passive,get_passive,pass_get_promoted,cross_battn_amlp,1.000000,0.160469,0.819857,0.659388,0.925376,0.143743,6.437724,0.660560,-0.660560,L2.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L3,passive,get_passive,pass_get_promoted,cross_battn_amlp,1.000000,-0.032221,0.734878,0.767098,1.011895,0.164083,6.166962,0.804337,-0.804337,L3.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L4,passive,get_passive,pass_get_promoted,cross_battn_amlp,1.000000,0.079358,0.610362,0.531003,1.006048,0.294590,3.415085,0.548219,0.548219,L4.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L5,passive,get_passive,pass_get_promoted,cross_battn_amlp,1.000000,-0.035376,0.566325,0.601701,0.962021,0.568727,1.691533,0.653865,-0.653865,L5.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L6,passive,get_passive,pass_get_promoted,cross_battn_amlp,1.000000,-0.039535,0.499492,0.539027,1.027820,0.217333,4.729244,0.436421,-0.436421,L6.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L8,passive,get_passive,pass_get_promoted,cross_battn_amlp,1.000000,-0.009404,0.567621,0.577024,0.979442,0.270591,3.619645,0.480701,-0.480701,L8.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L0,passive,get_passive,pass_get_paid,cross_battn_amlp,1.000000,-0.039416,1.076055,1.115471,1.144936,0.014069,81.382803,0.299244,-0.299244,L0.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L1,passive,get_passive,pass_get_paid,cross_battn_amlp,1.000000,0.092550,0.636518,0.543969,0.694804,0.374772,1.853936,0.827500,0.827500,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L2,passive,get_passive,pass_get_paid,cross_battn_amlp,1.000000,-0.012538,0.701343,0.713881,1.089051,0.169141,6.438700,0.294672,0.294672,L2.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L6,passive,get_passive,pass_get_paid,cross_battn_amlp,1.000000,-0.030054,0.495423,0.525476,1.072378,0.605636,1.770664,0.615886,0.615886,L6.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L0,passive,get_passive,pass_get_selected,cross_battn_amlp,1.000000,-0.007875,1.104878,1.112753,1.062291,0.019596,54.210589,0.314176,-0.314176,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L1,passive,get_passive,pass_get_selected,cross_battn_amlp,1.000000,-0.014119,0.791017,0.805135,1.053829,0.159702,6.598705,0.652869,0.652869,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L2,passive,get_passive,pass_get_selected,cross_battn_amlp,1.000000,0.051898,1.000327,0.948429,1.002576,0.115465,8.682912,0.818956,0.818956,L2.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L3,passive,get_passive,pass_get_selected,cross_battn_amlp,1.000000,0.057463,0.713940,0.656477,0.950006,0.107025,8.876483,0.362148,0.362148,L3.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L4,passive,get_passive,pass_get_selected,cross_battn_amlp,1.000000,0.086652,0.745518,0.658866,1.105843,0.301200,3.671464,1.054889,1.054889,L4.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L5,passive,get_passive,pass_get_selected,cross_battn_amlp,1.000000,-0.016187,0.656084,0.672271,1.010764,0.459076,2.201738,0.263688,-0.263688,L5.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L0,passive,get_passive,pass_get_invited,cross_battn_amlp,1.000000,-0.064644,1.092601,1.157245,0.981755,0.033454,29.346381,1.165888,-1.165888,L0.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L1,passive,get_passive,pass_get_invited,cross_battn_amlp,1.000000,0.057551,0.930915,0.873365,1.010603,0.068226,14.812645,0.830159,-0.830159,L1.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L2,passive,get_passive,pass_get_invited,cross_battn_amlp,1.000000,0.038898,0.914409,0.875511,0.993624,0.027884,35.634316,0.753625,-0.753625,L2.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L3,passive,get_passive,pass_get_invited,cross_battn_amlp,1.000000,0.047254,0.726437,0.679183,0.924022,0.286541,3.224741,0.832388,-0.832388,L3.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L5,passive,get_passive,pass_get_invited,cross_battn_amlp,1.000000,0.003208,0.570998,0.567789,1.000738,0.241775,4.139139,0.632606,-0.632606,L5.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L6,passive,get_passive,pass_get_invited,cross_battn_amlp,1.000000,0.077833,0.697306,0.619473,0.942332,0.332989,2.829920,0.547906,-0.547906,L6.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L0,passive,get_passive,pass_get_caught,cross_battn_amlp,1.000000,-0.010608,1.124314,1.134922,1.035932,0.050256,20.612935,1.714517,1.714517,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L1,passive,get_passive,pass_get_caught,cross_battn_amlp,1.000000,-0.017137,0.797912,0.815049,1.087745,0.297297,3.658783,1.040667,1.040667,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L2,passive,get_passive,pass_get_caught,cross_battn_amlp,1.000000,-0.025665,0.849587,0.875252,1.063461,0.208076,5.110932,0.706686,0.706686,L2.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L3,passive,get_passive,pass_get_caught,cross_battn_amlp,1.000000,0.132462,0.639322,0.506860,0.913656,0.453997,2.012471,0.948541,0.948541,L3.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L4,passive,get_passive,pass_get_caught,cross_battn_amlp,1.000000,0.199869,0.714240,0.514371,0.945652,0.355233,2.662058,1.961092,1.961092,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L6,passive,get_passive,pass_get_caught,cross_battn_amlp,1.000000,-0.041053,0.564091,0.605143,0.999975,0.489038,2.044778,0.443109,0.443109,L6.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L0,passive,get_passive,pass_get_helped,cross_battn_amlp,1.000000,-0.011784,1.034998,1.046783,1.006118,0.060205,16.711660,0.353787,-0.353787,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase290,L2,passive,get_passive,pass_get_helped,cross_battn_amlp,1.000000,-0.002000,0.791051,0.793051,0.982930,0.113851,8.633516,0.237796,0.237796,L2.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
